modality,participant_source_id,source_day,file_name,relative_path,file_size_bytes,parse_status,session_uid,session_id,has_counterpart
dense_caption,A5_KATRINA,DAY1,A5_KATRINA_DAY1_17000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY1/A5_KATRINA_DAY1_17000000.srt,58279,discovered,A5_KATRINA_DAY1_17000000,ses_A5_KATRINA_DAY1_A5_KATRINA_DAY1_17000000,True
dense_caption,A5_KATRINA,DAY1,A5_KATRINA_DAY1_18000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY1/A5_KATRINA_DAY1_18000000.srt,58871,discovered,A5_KATRINA_DAY1_18000000,ses_A5_KATRINA_DAY1_A5_KATRINA_DAY1_18000000,True
dense_caption,A5_KATRINA,DAY1,A5_KATRINA_DAY1_19000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY1/A5_KATRINA_DAY1_19000000.srt,70504,discovered,A5_KATRINA_DAY1_19000000,ses_A5_KATRINA_DAY1_A5_KATRINA_DAY1_19000000,True
dense_caption,A5_KATRINA,DAY1,A5_KATRINA_DAY1_20000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY1/A5_KATRINA_DAY1_20000000.srt,44375,discovered,A5_KATRINA_DAY1_20000000,ses_A5_KATRINA_DAY1_A5_KATRINA_DAY1_20000000,True
dense_caption,A5_KATRINA,DAY1,A5_KATRINA_DAY1_21000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY1/A5_KATRINA_DAY1_21000000.srt,34167,discovered,A5_KATRINA_DAY1_21000000,ses_A5_KATRINA_DAY1_A5_KATRINA_DAY1_21000000,True
dense_caption,A5_KATRINA,DAY1,A5_KATRINA_DAY1_22000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY1/A5_KATRINA_DAY1_22000000.srt,1960,discovered,A5_KATRINA_DAY1_22000000,ses_A5_KATRINA_DAY1_A5_KATRINA_DAY1_22000000,True
dense_caption,A5_KATRINA,DAY2,A5_KATRINA_DAY2_10000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY2/A5_KATRINA_DAY2_10000000.srt,16576,discovered,A5_KATRINA_DAY2_10000000,ses_A5_KATRINA_DAY2_A5_KATRINA_DAY2_10000000,True
dense_caption,A5_KATRINA,DAY2,A5_KATRINA_DAY2_11000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY2/A5_KATRINA_DAY2_11000000.srt,53559,discovered,A5_KATRINA_DAY2_11000000,ses_A5_KATRINA_DAY2_A5_KATRINA_DAY2_11000000,True
dense_caption,A5_KATRINA,DAY2,A5_KATRINA_DAY2_12000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY2/A5_KATRINA_DAY2_12000000.srt,17449,discovered,A5_KATRINA_DAY2_12000000,ses_A5_KATRINA_DAY2_A5_KATRINA_DAY2_12000000,True
dense_caption,A5_KATRINA,DAY2,A5_KATRINA_DAY2_13000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY2/A5_KATRINA_DAY2_13000000.srt,48754,discovered,A5_KATRINA_DAY2_13000000,ses_A5_KATRINA_DAY2_A5_KATRINA_DAY2_13000000,True
dense_caption,A5_KATRINA,DAY2,A5_KATRINA_DAY2_15000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY2/A5_KATRINA_DAY2_15000000.srt,55187,discovered,A5_KATRINA_DAY2_15000000,ses_A5_KATRINA_DAY2_A5_KATRINA_DAY2_15000000,True
dense_caption,A5_KATRINA,DAY2,A5_KATRINA_DAY2_16000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY2/A5_KATRINA_DAY2_16000000.srt,66760,discovered,A5_KATRINA_DAY2_16000000,ses_A5_KATRINA_DAY2_A5_KATRINA_DAY2_16000000,True
dense_caption,A5_KATRINA,DAY2,A5_KATRINA_DAY2_17000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY2/A5_KATRINA_DAY2_17000000.srt,73913,discovered,A5_KATRINA_DAY2_17000000,ses_A5_KATRINA_DAY2_A5_KATRINA_DAY2_17000000,True
dense_caption,A5_KATRINA,DAY2,A5_KATRINA_DAY2_18000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY2/A5_KATRINA_DAY2_18000000.srt,23519,discovered,A5_KATRINA_DAY2_18000000,ses_A5_KATRINA_DAY2_A5_KATRINA_DAY2_18000000,True
dense_caption,A5_KATRINA,DAY2,A5_KATRINA_DAY2_20000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY2/A5_KATRINA_DAY2_20000000.srt,6857,discovered,A5_KATRINA_DAY2_20000000,ses_A5_KATRINA_DAY2_A5_KATRINA_DAY2_20000000,True
dense_caption,A5_KATRINA,DAY2,A5_KATRINA_DAY2_21000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY2/A5_KATRINA_DAY2_21000000.srt,104965,discovered,A5_KATRINA_DAY2_21000000,ses_A5_KATRINA_DAY2_A5_KATRINA_DAY2_21000000,True
dense_caption,A5_KATRINA,DAY2,A5_KATRINA_DAY2_22000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY2/A5_KATRINA_DAY2_22000000.srt,18280,discovered,A5_KATRINA_DAY2_22000000,ses_A5_KATRINA_DAY2_A5_KATRINA_DAY2_22000000,True
dense_caption,A5_KATRINA,DAY3,A5_KATRINA_DAY3_11000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY3/A5_KATRINA_DAY3_11000000.srt,32109,discovered,A5_KATRINA_DAY3_11000000,ses_A5_KATRINA_DAY3_A5_KATRINA_DAY3_11000000,True
dense_caption,A5_KATRINA,DAY3,A5_KATRINA_DAY3_12000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY3/A5_KATRINA_DAY3_12000000.srt,40294,discovered,A5_KATRINA_DAY3_12000000,ses_A5_KATRINA_DAY3_A5_KATRINA_DAY3_12000000,True
dense_caption,A5_KATRINA,DAY3,A5_KATRINA_DAY3_14000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY3/A5_KATRINA_DAY3_14000000.srt,16437,discovered,A5_KATRINA_DAY3_14000000,ses_A5_KATRINA_DAY3_A5_KATRINA_DAY3_14000000,True
dense_caption,A5_KATRINA,DAY3,A5_KATRINA_DAY3_15000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY3/A5_KATRINA_DAY3_15000000.srt,56746,discovered,A5_KATRINA_DAY3_15000000,ses_A5_KATRINA_DAY3_A5_KATRINA_DAY3_15000000,True
dense_caption,A5_KATRINA,DAY3,A5_KATRINA_DAY3_16000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY3/A5_KATRINA_DAY3_16000000.srt,70023,discovered,A5_KATRINA_DAY3_16000000,ses_A5_KATRINA_DAY3_A5_KATRINA_DAY3_16000000,True
dense_caption,A5_KATRINA,DAY3,A5_KATRINA_DAY3_17000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY3/A5_KATRINA_DAY3_17000000.srt,32668,discovered,A5_KATRINA_DAY3_17000000,ses_A5_KATRINA_DAY3_A5_KATRINA_DAY3_17000000,True
dense_caption,A5_KATRINA,DAY3,A5_KATRINA_DAY3_18000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY3/A5_KATRINA_DAY3_18000000.srt,12768,discovered,A5_KATRINA_DAY3_18000000,ses_A5_KATRINA_DAY3_A5_KATRINA_DAY3_18000000,True
dense_caption,A5_KATRINA,DAY3,A5_KATRINA_DAY3_19000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY3/A5_KATRINA_DAY3_19000000.srt,23606,discovered,A5_KATRINA_DAY3_19000000,ses_A5_KATRINA_DAY3_A5_KATRINA_DAY3_19000000,True
dense_caption,A5_KATRINA,DAY3,A5_KATRINA_DAY3_20000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY3/A5_KATRINA_DAY3_20000000.srt,52418,discovered,A5_KATRINA_DAY3_20000000,ses_A5_KATRINA_DAY3_A5_KATRINA_DAY3_20000000,True
dense_caption,A5_KATRINA,DAY3,A5_KATRINA_DAY3_21000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY3/A5_KATRINA_DAY3_21000000.srt,54520,discovered,A5_KATRINA_DAY3_21000000,ses_A5_KATRINA_DAY3_A5_KATRINA_DAY3_21000000,True
dense_caption,A5_KATRINA,DAY3,A5_KATRINA_DAY3_22000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY3/A5_KATRINA_DAY3_22000000.srt,26455,discovered,A5_KATRINA_DAY3_22000000,ses_A5_KATRINA_DAY3_A5_KATRINA_DAY3_22000000,True
dense_caption,A5_KATRINA,DAY4,A5_KATRINA_DAY4_11000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY4/A5_KATRINA_DAY4_11000000.srt,85489,discovered,A5_KATRINA_DAY4_11000000,ses_A5_KATRINA_DAY4_A5_KATRINA_DAY4_11000000,True
dense_caption,A5_KATRINA,DAY4,A5_KATRINA_DAY4_12000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY4/A5_KATRINA_DAY4_12000000.srt,98950,discovered,A5_KATRINA_DAY4_12000000,ses_A5_KATRINA_DAY4_A5_KATRINA_DAY4_12000000,True
dense_caption,A5_KATRINA,DAY4,A5_KATRINA_DAY4_13000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY4/A5_KATRINA_DAY4_13000000.srt,73580,discovered,A5_KATRINA_DAY4_13000000,ses_A5_KATRINA_DAY4_A5_KATRINA_DAY4_13000000,True
dense_caption,A5_KATRINA,DAY4,A5_KATRINA_DAY4_15000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY4/A5_KATRINA_DAY4_15000000.srt,49989,discovered,A5_KATRINA_DAY4_15000000,ses_A5_KATRINA_DAY4_A5_KATRINA_DAY4_15000000,True
dense_caption,A5_KATRINA,DAY4,A5_KATRINA_DAY4_16000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY4/A5_KATRINA_DAY4_16000000.srt,74489,discovered,A5_KATRINA_DAY4_16000000,ses_A5_KATRINA_DAY4_A5_KATRINA_DAY4_16000000,True
dense_caption,A5_KATRINA,DAY4,A5_KATRINA_DAY4_17000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY4/A5_KATRINA_DAY4_17000000.srt,48984,discovered,A5_KATRINA_DAY4_17000000,ses_A5_KATRINA_DAY4_A5_KATRINA_DAY4_17000000,True
dense_caption,A5_KATRINA,DAY4,A5_KATRINA_DAY4_20000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY4/A5_KATRINA_DAY4_20000000.srt,37421,discovered,A5_KATRINA_DAY4_20000000,ses_A5_KATRINA_DAY4_A5_KATRINA_DAY4_20000000,True
dense_caption,A5_KATRINA,DAY4,A5_KATRINA_DAY4_21000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY4/A5_KATRINA_DAY4_21000000.srt,95127,discovered,A5_KATRINA_DAY4_21000000,ses_A5_KATRINA_DAY4_A5_KATRINA_DAY4_21000000,True
dense_caption,A5_KATRINA,DAY4,A5_KATRINA_DAY4_22000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY4/A5_KATRINA_DAY4_22000000.srt,40549,discovered,A5_KATRINA_DAY4_22000000,ses_A5_KATRINA_DAY4_A5_KATRINA_DAY4_22000000,True
dense_caption,A5_KATRINA,DAY5,A5_KATRINA_DAY5_11000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY5/A5_KATRINA_DAY5_11000000.srt,23355,discovered,A5_KATRINA_DAY5_11000000,ses_A5_KATRINA_DAY5_A5_KATRINA_DAY5_11000000,True
dense_caption,A5_KATRINA,DAY5,A5_KATRINA_DAY5_12000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY5/A5_KATRINA_DAY5_12000000.srt,70142,discovered,A5_KATRINA_DAY5_12000000,ses_A5_KATRINA_DAY5_A5_KATRINA_DAY5_12000000,True
dense_caption,A5_KATRINA,DAY5,A5_KATRINA_DAY5_14000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY5/A5_KATRINA_DAY5_14000000.srt,8490,discovered,A5_KATRINA_DAY5_14000000,ses_A5_KATRINA_DAY5_A5_KATRINA_DAY5_14000000,True
dense_caption,A5_KATRINA,DAY5,A5_KATRINA_DAY5_15000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY5/A5_KATRINA_DAY5_15000000.srt,47606,discovered,A5_KATRINA_DAY5_15000000,ses_A5_KATRINA_DAY5_A5_KATRINA_DAY5_15000000,True
dense_caption,A5_KATRINA,DAY5,A5_KATRINA_DAY5_16000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY5/A5_KATRINA_DAY5_16000000.srt,49940,discovered,A5_KATRINA_DAY5_16000000,ses_A5_KATRINA_DAY5_A5_KATRINA_DAY5_16000000,True
dense_caption,A5_KATRINA,DAY5,A5_KATRINA_DAY5_18000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY5/A5_KATRINA_DAY5_18000000.srt,32030,discovered,A5_KATRINA_DAY5_18000000,ses_A5_KATRINA_DAY5_A5_KATRINA_DAY5_18000000,True
dense_caption,A5_KATRINA,DAY5,A5_KATRINA_DAY5_19000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY5/A5_KATRINA_DAY5_19000000.srt,72025,discovered,A5_KATRINA_DAY5_19000000,ses_A5_KATRINA_DAY5_A5_KATRINA_DAY5_19000000,True
dense_caption,A5_KATRINA,DAY5,A5_KATRINA_DAY5_20000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY5/A5_KATRINA_DAY5_20000000.srt,63214,discovered,A5_KATRINA_DAY5_20000000,ses_A5_KATRINA_DAY5_A5_KATRINA_DAY5_20000000,True
dense_caption,A5_KATRINA,DAY5,A5_KATRINA_DAY5_22000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY5/A5_KATRINA_DAY5_22000000.srt,63480,discovered,A5_KATRINA_DAY5_22000000,ses_A5_KATRINA_DAY5_A5_KATRINA_DAY5_22000000,True
dense_caption,A5_KATRINA,DAY5,A5_KATRINA_DAY5_23000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY5/A5_KATRINA_DAY5_23000000.srt,13954,discovered,A5_KATRINA_DAY5_23000000,ses_A5_KATRINA_DAY5_A5_KATRINA_DAY5_23000000,False
dense_caption,A5_KATRINA,DAY6,A5_KATRINA_DAY6_10000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY6/A5_KATRINA_DAY6_10000000.srt,100977,discovered,A5_KATRINA_DAY6_10000000,ses_A5_KATRINA_DAY6_A5_KATRINA_DAY6_10000000,True
dense_caption,A5_KATRINA,DAY6,A5_KATRINA_DAY6_11000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY6/A5_KATRINA_DAY6_11000000.srt,52616,discovered,A5_KATRINA_DAY6_11000000,ses_A5_KATRINA_DAY6_A5_KATRINA_DAY6_11000000,True
dense_caption,A5_KATRINA,DAY6,A5_KATRINA_DAY6_13000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY6/A5_KATRINA_DAY6_13000000.srt,35505,discovered,A5_KATRINA_DAY6_13000000,ses_A5_KATRINA_DAY6_A5_KATRINA_DAY6_13000000,True
dense_caption,A5_KATRINA,DAY6,A5_KATRINA_DAY6_14000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY6/A5_KATRINA_DAY6_14000000.srt,6285,discovered,A5_KATRINA_DAY6_14000000,ses_A5_KATRINA_DAY6_A5_KATRINA_DAY6_14000000,True
dense_caption,A5_KATRINA,DAY6,A5_KATRINA_DAY6_15000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY6/A5_KATRINA_DAY6_15000000.srt,121895,discovered,A5_KATRINA_DAY6_15000000,ses_A5_KATRINA_DAY6_A5_KATRINA_DAY6_15000000,True
dense_caption,A5_KATRINA,DAY6,A5_KATRINA_DAY6_16000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY6/A5_KATRINA_DAY6_16000000.srt,88787,discovered,A5_KATRINA_DAY6_16000000,ses_A5_KATRINA_DAY6_A5_KATRINA_DAY6_16000000,True
dense_caption,A5_KATRINA,DAY6,A5_KATRINA_DAY6_17000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY6/A5_KATRINA_DAY6_17000000.srt,32323,discovered,A5_KATRINA_DAY6_17000000,ses_A5_KATRINA_DAY6_A5_KATRINA_DAY6_17000000,True
dense_caption,A5_KATRINA,DAY6,A5_KATRINA_DAY6_19000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY6/A5_KATRINA_DAY6_19000000.srt,88334,discovered,A5_KATRINA_DAY6_19000000,ses_A5_KATRINA_DAY6_A5_KATRINA_DAY6_19000000,True
dense_caption,A5_KATRINA,DAY6,A5_KATRINA_DAY6_20000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY6/A5_KATRINA_DAY6_20000000.srt,69223,discovered,A5_KATRINA_DAY6_20000000,ses_A5_KATRINA_DAY6_A5_KATRINA_DAY6_20000000,True
dense_caption,A5_KATRINA,DAY6,A5_KATRINA_DAY6_21000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY6/A5_KATRINA_DAY6_21000000.srt,37175,discovered,A5_KATRINA_DAY6_21000000,ses_A5_KATRINA_DAY6_A5_KATRINA_DAY6_21000000,True
dense_caption,A5_KATRINA,DAY6,A5_KATRINA_DAY6_22000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY6/A5_KATRINA_DAY6_22000000.srt,22816,discovered,A5_KATRINA_DAY6_22000000,ses_A5_KATRINA_DAY6_A5_KATRINA_DAY6_22000000,True
dense_caption,A5_KATRINA,DAY7,A5_KATRINA_DAY7_12000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY7/A5_KATRINA_DAY7_12000000.srt,77288,discovered,A5_KATRINA_DAY7_12000000,ses_A5_KATRINA_DAY7_A5_KATRINA_DAY7_12000000,True
dense_caption,A5_KATRINA,DAY7,A5_KATRINA_DAY7_13000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY7/A5_KATRINA_DAY7_13000000.srt,27064,discovered,A5_KATRINA_DAY7_13000000,ses_A5_KATRINA_DAY7_A5_KATRINA_DAY7_13000000,True
dense_caption,A5_KATRINA,DAY7,A5_KATRINA_DAY7_14000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY7/A5_KATRINA_DAY7_14000000.srt,34859,discovered,A5_KATRINA_DAY7_14000000,ses_A5_KATRINA_DAY7_A5_KATRINA_DAY7_14000000,True
dense_caption,A5_KATRINA,DAY7,A5_KATRINA_DAY7_17000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY7/A5_KATRINA_DAY7_17000000.srt,33675,discovered,A5_KATRINA_DAY7_17000000,ses_A5_KATRINA_DAY7_A5_KATRINA_DAY7_17000000,True
dense_caption,A5_KATRINA,DAY7,A5_KATRINA_DAY7_18000000.srt,EgoLifeCap/DenseCaption/A5_KATRINA/DAY7/A5_KATRINA_DAY7_18000000.srt,36321,discovered,A5_KATRINA_DAY7_18000000,ses_A5_KATRINA_DAY7_A5_KATRINA_DAY7_18000000,True
dense_caption,A6_SHURE,DAY1,A6_SHURE_DAY1_11000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY1/A6_SHURE_DAY1_11000000.srt,77810,discovered,A6_SHURE_DAY1_11000000,ses_A6_SHURE_DAY1_A6_SHURE_DAY1_11000000,True
dense_caption,A6_SHURE,DAY1,A6_SHURE_DAY1_12000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY1/A6_SHURE_DAY1_12000000.srt,94052,discovered,A6_SHURE_DAY1_12000000,ses_A6_SHURE_DAY1_A6_SHURE_DAY1_12000000,True
dense_caption,A6_SHURE,DAY1,A6_SHURE_DAY1_13000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY1/A6_SHURE_DAY1_13000000.srt,98630,discovered,A6_SHURE_DAY1_13000000,ses_A6_SHURE_DAY1_A6_SHURE_DAY1_13000000,True
dense_caption,A6_SHURE,DAY1,A6_SHURE_DAY1_14000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY1/A6_SHURE_DAY1_14000000.srt,32578,discovered,A6_SHURE_DAY1_14000000,ses_A6_SHURE_DAY1_A6_SHURE_DAY1_14000000,True
dense_caption,A6_SHURE,DAY1,A6_SHURE_DAY1_17000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY1/A6_SHURE_DAY1_17000000.srt,42216,discovered,A6_SHURE_DAY1_17000000,ses_A6_SHURE_DAY1_A6_SHURE_DAY1_17000000,True
dense_caption,A6_SHURE,DAY1,A6_SHURE_DAY1_18000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY1/A6_SHURE_DAY1_18000000.srt,66579,discovered,A6_SHURE_DAY1_18000000,ses_A6_SHURE_DAY1_A6_SHURE_DAY1_18000000,True
dense_caption,A6_SHURE,DAY1,A6_SHURE_DAY1_20000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY1/A6_SHURE_DAY1_20000000.srt,8808,discovered,A6_SHURE_DAY1_20000000,ses_A6_SHURE_DAY1_A6_SHURE_DAY1_20000000,True
dense_caption,A6_SHURE,DAY1,A6_SHURE_DAY1_21000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY1/A6_SHURE_DAY1_21000000.srt,80726,discovered,A6_SHURE_DAY1_21000000,ses_A6_SHURE_DAY1_A6_SHURE_DAY1_21000000,True
dense_caption,A6_SHURE,DAY1,A6_SHURE_DAY1_22000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY1/A6_SHURE_DAY1_22000000.srt,14217,discovered,A6_SHURE_DAY1_22000000,ses_A6_SHURE_DAY1_A6_SHURE_DAY1_22000000,True
dense_caption,A6_SHURE,DAY2,A6_SHURE_DAY2_15000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY2/A6_SHURE_DAY2_15000000.srt,38389,discovered,A6_SHURE_DAY2_15000000,ses_A6_SHURE_DAY2_A6_SHURE_DAY2_15000000,True
dense_caption,A6_SHURE,DAY2,A6_SHURE_DAY2_16000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY2/A6_SHURE_DAY2_16000000.srt,62212,discovered,A6_SHURE_DAY2_16000000,ses_A6_SHURE_DAY2_A6_SHURE_DAY2_16000000,True
dense_caption,A6_SHURE,DAY2,A6_SHURE_DAY2_17000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY2/A6_SHURE_DAY2_17000000.srt,66379,discovered,A6_SHURE_DAY2_17000000,ses_A6_SHURE_DAY2_A6_SHURE_DAY2_17000000,True
dense_caption,A6_SHURE,DAY2,A6_SHURE_DAY2_18000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY2/A6_SHURE_DAY2_18000000.srt,41351,discovered,A6_SHURE_DAY2_18000000,ses_A6_SHURE_DAY2_A6_SHURE_DAY2_18000000,True
dense_caption,A6_SHURE,DAY2,A6_SHURE_DAY2_20000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY2/A6_SHURE_DAY2_20000000.srt,1761,discovered,A6_SHURE_DAY2_20000000,ses_A6_SHURE_DAY2_A6_SHURE_DAY2_20000000,True
dense_caption,A6_SHURE,DAY2,A6_SHURE_DAY2_21000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY2/A6_SHURE_DAY2_21000000.srt,49771,discovered,A6_SHURE_DAY2_21000000,ses_A6_SHURE_DAY2_A6_SHURE_DAY2_21000000,True
dense_caption,A6_SHURE,DAY2,A6_SHURE_DAY2_22000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY2/A6_SHURE_DAY2_22000000.srt,35040,discovered,A6_SHURE_DAY2_22000000,ses_A6_SHURE_DAY2_A6_SHURE_DAY2_22000000,True
dense_caption,A6_SHURE,DAY3,A6_SHURE_DAY3_11000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY3/A6_SHURE_DAY3_11000000.srt,43104,discovered,A6_SHURE_DAY3_11000000,ses_A6_SHURE_DAY3_A6_SHURE_DAY3_11000000,True
dense_caption,A6_SHURE,DAY3,A6_SHURE_DAY3_12000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY3/A6_SHURE_DAY3_12000000.srt,50404,discovered,A6_SHURE_DAY3_12000000,ses_A6_SHURE_DAY3_A6_SHURE_DAY3_12000000,True
dense_caption,A6_SHURE,DAY3,A6_SHURE_DAY3_14000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY3/A6_SHURE_DAY3_14000000.srt,15879,discovered,A6_SHURE_DAY3_14000000,ses_A6_SHURE_DAY3_A6_SHURE_DAY3_14000000,True
dense_caption,A6_SHURE,DAY3,A6_SHURE_DAY3_15000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY3/A6_SHURE_DAY3_15000000.srt,25415,discovered,A6_SHURE_DAY3_15000000,ses_A6_SHURE_DAY3_A6_SHURE_DAY3_15000000,True
dense_caption,A6_SHURE,DAY3,A6_SHURE_DAY3_16000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY3/A6_SHURE_DAY3_16000000.srt,53539,discovered,A6_SHURE_DAY3_16000000,ses_A6_SHURE_DAY3_A6_SHURE_DAY3_16000000,True
dense_caption,A6_SHURE,DAY3,A6_SHURE_DAY3_17000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY3/A6_SHURE_DAY3_17000000.srt,35088,discovered,A6_SHURE_DAY3_17000000,ses_A6_SHURE_DAY3_A6_SHURE_DAY3_17000000,True
dense_caption,A6_SHURE,DAY3,A6_SHURE_DAY3_18000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY3/A6_SHURE_DAY3_18000000.srt,10420,discovered,A6_SHURE_DAY3_18000000,ses_A6_SHURE_DAY3_A6_SHURE_DAY3_18000000,True
dense_caption,A6_SHURE,DAY3,A6_SHURE_DAY3_19000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY3/A6_SHURE_DAY3_19000000.srt,31408,discovered,A6_SHURE_DAY3_19000000,ses_A6_SHURE_DAY3_A6_SHURE_DAY3_19000000,True
dense_caption,A6_SHURE,DAY3,A6_SHURE_DAY3_20000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY3/A6_SHURE_DAY3_20000000.srt,61400,discovered,A6_SHURE_DAY3_20000000,ses_A6_SHURE_DAY3_A6_SHURE_DAY3_20000000,True
dense_caption,A6_SHURE,DAY3,A6_SHURE_DAY3_21000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY3/A6_SHURE_DAY3_21000000.srt,125079,discovered,A6_SHURE_DAY3_21000000,ses_A6_SHURE_DAY3_A6_SHURE_DAY3_21000000,True
dense_caption,A6_SHURE,DAY3,A6_SHURE_DAY3_22000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY3/A6_SHURE_DAY3_22000000.srt,24971,discovered,A6_SHURE_DAY3_22000000,ses_A6_SHURE_DAY3_A6_SHURE_DAY3_22000000,True
dense_caption,A6_SHURE,DAY4,A6_SHURE_DAY4_10000000.srt,EgoLifeCap/DenseCaption/A6_SHURE/DAY4/A6_SHURE_DAY4_10000000.srt,20938,discovered,A6_SHURE_DAY4_10000000,ses_A6_SHURE_DAY4_A6_SHURE_DAY4_10000000,True
